X,Y,Secondary
88.5,9.5,1.87017
89.5,9.5,1.83264
90.5,9.5,1.83475
91.5,9.5,1.74532
92.5,9.5,1.74298
93.5,9.5,1.37319
94.5,9.5,1.55713
95.5,9.5,1.44823
96.5,9.5,1.28544
97.5,9.5,1.34772
98.5,9.5,1.10395
99.5,9.5,1.1222
0.5,10.5,1.42846
1.5,10.5,1.36538
2.5,10.5,1.06978
3.5,10.5,1.049
4.5,10.5,0.84345
5.5,10.5,0.92994
6.5,10.5,0.86467
7.5,10.5,0.58878
8.5,10.5,0.63016
9.5,10.5,0.95145
10.5,10.5,0.73985
11.5,10.5,0.63331
12.5,10.5,0.43216000000000004
13.5,10.5,0.36504000000000003
14.5,10.5,0.31543000000000004
15.5,10.5,0.3187
16.5,10.5,0.21641
17.5,10.5,0.27566999999999997
18.5,10.5,0.43391
19.5,10.5,0.24195
20.5,10.5,0.2716
21.5,10.5,0.22171
22.5,10.5,0.28476999999999997
23.5,10.5,0.11391
24.5,10.5,0.058620000000000005
25.5,10.5,0.24143
26.5,10.5,0.4158
27.5,10.5,0.41589
28.5,10.5,0.1567
29.5,10.5,0.25535
30.5,10.5,0.35641999999999996
31.5,10.5,0.40973000000000004
32.5,10.5,0.19195
33.5,10.5,0.38398000000000004
34.5,10.5,0.36124
35.5,10.5,0.39295
36.5,10.5,0.51676
37.5,10.5,0.51395
38.5,10.5,0.39711
39.5,10.5,0.0019399999999999999
40.5,10.5,-0.11634000000000001
41.5,10.5,-0.08387
42.5,10.5,0.27016
43.5,10.5,0.24875999999999998
44.5,10.5,0.24161
45.5,10.5,0.20501
46.5,10.5,0.41201000000000004
47.5,10.5,0.40396
48.5,10.5,0.26044
49.5,10.5,-0.13651
50.5,10.5,-0.65894
51.5,10.5,-0.72426
52.5,10.5,-0.41913
53.5,10.5,-0.3534
54.5,10.5,-0.3534
55.5,10.5,-0.37485999999999997
56.5,10.5,-0.50861
57.5,10.5,-0.66592
58.5,10.5,-0.67867
59.5,10.5,-0.70152
60.5,10.5,-0.4055
61.5,10.5,-0.47886999999999996
62.5,10.5,-0.44047
63.5,10.5,-0.64827
64.5,10.5,-0.28589000000000003
65.5,10.5,-0.13719
66.5,10.5,-0.1351
67.5,10.5,0.05462
68.5,10.5,0.12152
69.5,10.5,0.1825
70.5,10.5,-0.1916
71.5,10.5,-0.27453
72.5,10.5,-0.25866
73.5,10.5,0.52587
74.5,10.5,0.98539
75.5,10.5,0.80181
76.5,10.5,0.49908
77.5,10.5,0.39738
78.5,10.5,0.51269
79.5,10.5,0.48212
80.5,10.5,0.5098600000000001
81.5,10.5,0.8388
82.5,10.5,0.64994
83.5,10.5,0.88539
84.5,10.5,1.09305
85.5,10.5,0.7995
86.5,10.5,0.79162
87.5,10.5,1.0293299999999999
88.5,10.5,1.28716
89.5,10.5,1.29903
90.5,10.5,1.30672
91.5,10.5,1.34496
92.5,10.5,1.39363
93.5,10.5,1.59608
94.5,10.5,1.3972200000000001
95.5,10.5,1.6413799999999998
96.5,10.5,1.29431
97.5,10.5,1.01862
98.5,10.5,1.11345
99.5,10.5,1.32059
0.5,11.5,0.6523800000000001
1.5,11.5,0.8127300000000001
2.5,11.5,0.84386
3.5,11.5,0.86782
4.5,11.5,0.63069
5.5,11.5,0.79918
6.5,11.5,0.40825
7.5,11.5,0.60742
8.5,11.5,0.57992
9.5,11.5,0.70592
10.5,11.5,0.40515
11.5,11.5,0.36115
12.5,11.5,0.5139699999999999
13.5,11.5,-0.09872
14.5,11.5,0.13682
15.5,11.5,0.11337
16.5,11.5,-0.00966
17.5,11.5,0.40575
18.5,11.5,0.47293
19.5,11.5,0.49046999999999996
20.5,11.5,0.40614
21.5,11.5,0.38413
22.5,11.5,0.41886
23.5,11.5,0.45738
24.5,11.5,0.07742
25.5,11.5,0.13687
26.5,11.5,0.25945
27.5,11.5,0.15072
28.5,11.5,0.008579999999999999
29.5,11.5,-0.18629
30.5,11.5,0.1796
31.5,11.5,0.12641
32.5,11.5,0.11579
33.5,11.5,-0.12552
34.5,11.5,-0.25989
35.5,11.5,-0.08325
36.5,11.5,0.09317
37.5,11.5,-0.24641999999999997
38.5,11.5,-0.0052
39.5,11.5,-0.00908
40.5,11.5,0.22508000000000003
41.5,11.5,0.00088
42.5,11.5,-0.07095
43.5,11.5,0.18275999999999998
44.5,11.5,0.16034
45.5,11.5,0.33776999999999996
46.5,11.5,0.2726
47.5,11.5,0.10758
48.5,11.5,-0.28674
49.5,11.5,-0.26496
50.5,11.5,-0.35944
51.5,11.5,-0.5008699999999999
52.5,11.5,-0.69544
53.5,11.5,-0.9108
54.5,11.5,-0.78722
55.5,11.5,-0.8936200000000001
56.5,11.5,-1.03145
57.5,11.5,-0.79979
58.5,11.5,-0.80884
59.5,11.5,-0.89891
60.5,11.5,-0.8235600000000001
61.5,11.5,-1.08075
62.5,11.5,-1.1033899999999999
63.5,11.5,-0.55828
64.5,11.5,-0.6353
65.5,11.5,-0.34437
66.5,11.5,-0.27926
67.5,11.5,-0.26534
68.5,11.5,-0.36906
69.5,11.5,-0.15550999999999998
70.5,11.5,-0.20673000000000002
71.5,11.5,-0.33521999999999996
72.5,11.5,-0.27676
73.5,11.5,-0.21329
74.5,11.5,0.12037
75.5,11.5,0.23806
76.5,11.5,-0.14987
77.5,11.5,-0.0792
78.5,11.5,0.072
79.5,11.5,0.26152
80.5,11.5,0.26024
81.5,11.5,0.18322
82.5,11.5,0.4257
83.5,11.5,0.5477
84.5,11.5,0.44606
85.5,11.5,0.33434
86.5,11.5,0.23226999999999998
87.5,11.5,0.2541
88.5,11.5,0.66282
89.5,11.5,0.9793
90.5,11.5,1.24201
91.5,11.5,1.31028
92.5,11.5,1.34015
93.5,11.5,1.22261
94.5,11.5,1.17856
95.5,11.5,1.20049
96.5,11.5,1.63174
97.5,11.5,1.41601
98.5,11.5,1.5492
99.5,11.5,1.639
0.5,12.5,0.12986
1.5,12.5,0.33097
2.5,12.5,0.32905
3.5,12.5,0.10397
4.5,12.5,0.31932
5.5,12.5,0.34141
6.5,12.5,0.31101
7.5,12.5,0.02515
8.5,12.5,0.12677
9.5,12.5,0.39954
10.5,12.5,0.38868
11.5,12.5,0.3314
12.5,12.5,0.44018
13.5,12.5,0.4529
14.5,12.5,0.68097
15.5,12.5,-0.014180000000000002
16.5,12.5,0.27786
17.5,12.5,0.38218
18.5,12.5,0.38891
19.5,12.5,0.25336
20.5,12.5,0.3711
21.5,12.5,0.56374
22.5,12.5,0.20206
23.5,12.5,0.08499
24.5,12.5,0.11545
25.5,12.5,0.24325
26.5,12.5,0.18450999999999998
27.5,12.5,0.09716
28.5,12.5,0.1081
29.5,12.5,0.12705999999999998
30.5,12.5,0.11977
31.5,12.5,0.08262
32.5,12.5,0.19492
33.5,12.5,-0.14411
34.5,12.5,-0.56394
35.5,12.5,-0.50041
36.5,12.5,-0.26011
37.5,12.5,-0.02256
38.5,12.5,0.28742
39.5,12.5,-0.30479
40.5,12.5,-0.13271
41.5,12.5,-0.3428
42.5,12.5,-0.23514000000000002
43.5,12.5,0.04085
44.5,12.5,-0.13460999999999998
45.5,12.5,-0.26205
46.5,12.5,-0.17449
47.5,12.5,-0.43021000000000004
48.5,12.5,-0.50353
49.5,12.5,-0.52936
50.5,12.5,-0.65737
51.5,12.5,-0.9354
52.5,12.5,-0.78742
53.5,12.5,-0.92166
54.5,12.5,-0.88697
55.5,12.5,-0.96614
56.5,12.5,-1.10417
57.5,12.5,-0.8908
58.5,12.5,-0.8178300000000001
59.5,12.5,-1.0021200000000001
60.5,12.5,-1.23708
61.5,12.5,-1.30188
62.5,12.5,-1.0968
63.5,12.5,-0.8316899999999999
64.5,12.5,-0.8082199999999999
65.5,12.5,-0.69508
66.5,12.5,-0.6298699999999999
67.5,12.5,-0.7208399999999999
68.5,12.5,-0.44151999999999997
69.5,12.5,-0.49805
70.5,12.5,-0.90704
71.5,12.5,-0.49277
72.5,12.5,-0.66908
73.5,12.5,-0.6398699999999999
74.5,12.5,-0.35091
75.5,12.5,-0.22605999999999998
76.5,12.5,-0.36869
77.5,12.5,-0.6353
78.5,12.5,-0.62873
79.5,12.5,-0.40537
80.5,12.5,-0.16584000000000002
81.5,12.5,-0.11654
82.5,12.5,-0.16907
83.5,12.5,0.47403
84.5,12.5,0.42195
85.5,12.5,0.43692
86.5,12.5,0.09197000000000001
87.5,12.5,0.42993000000000003
88.5,12.5,0.67895
89.5,12.5,0.8770100000000001
90.5,12.5,0.79874
91.5,12.5,0.5836600000000001
92.5,12.5,0.8711399999999999
93.5,12.5,1.20556
94.5,12.5,1.1211
95.5,12.5,1.1337
96.5,12.5,1.44415
97.5,12.5,1.37598
98.5,12.5,1.4311
99.5,12.5,1.69967
0.5,13.5,-0.14206
1.5,13.5,-0.45042
2.5,13.5,-0.15769
3.5,13.5,-0.20628000000000002
4.5,13.5,-0.0215
5.5,13.5,0.02159
6.5,13.5,0.07855
7.5,13.5,-0.06225
8.5,13.5,-0.2512
9.5,13.5,0.19039
10.5,13.5,0.42385
11.5,13.5,0.48413
12.5,13.5,0.6060800000000001
13.5,13.5,0.52369
14.5,13.5,0.42717
15.5,13.5,0.43831000000000003
16.5,13.5,0.29179
17.5,13.5,0.26454
18.5,13.5,0.44206999999999996
19.5,13.5,0.38222
20.5,13.5,0.83544
21.5,13.5,0.81215
22.5,13.5,0.47981
23.5,13.5,0.55879
24.5,13.5,0.53475
25.5,13.5,0.62989
26.5,13.5,0.24336999999999998
27.5,13.5,0.42718
28.5,13.5,0.40336
29.5,13.5,0.16552
30.5,13.5,0.06791
31.5,13.5,-0.21818
32.5,13.5,-0.26915
33.5,13.5,-0.5117
34.5,13.5,-0.66438
35.5,13.5,-0.47323000000000004
36.5,13.5,-0.401
37.5,13.5,-0.24022
38.5,13.5,-0.30138000000000004
39.5,13.5,-0.36454000000000003
40.5,13.5,-0.16272
41.5,13.5,-0.1564
42.5,13.5,0.12741
43.5,13.5,-0.16515
44.5,13.5,-0.42768
45.5,13.5,-0.5855899999999999
46.5,13.5,-0.7246100000000001
47.5,13.5,-0.8152699999999999
48.5,13.5,-0.7907
49.5,13.5,-0.8034399999999999
50.5,13.5,-0.92555
51.5,13.5,-0.82373
52.5,13.5,-0.97305
53.5,13.5,-0.67579
54.5,13.5,-1.01404
55.5,13.5,-1.21695
56.5,13.5,-1.10501
57.5,13.5,-0.9309200000000001
58.5,13.5,-1.07802
59.5,13.5,-1.26688
60.5,13.5,-1.27591
61.5,13.5,-1.47156
62.5,13.5,-0.85
63.5,13.5,-0.8562200000000001
64.5,13.5,-0.56396
65.5,13.5,-0.7076
66.5,13.5,-0.95396
67.5,13.5,-1.0694
68.5,13.5,-0.67988
69.5,13.5,-0.46581999999999996
70.5,13.5,-0.80045
71.5,13.5,-0.80705
72.5,13.5,-0.6554399999999999
73.5,13.5,-0.49221000000000004
74.5,13.5,-0.70496
75.5,13.5,-0.56466
76.5,13.5,-0.4641
77.5,13.5,-0.77066
78.5,13.5,-0.82894
79.5,13.5,-0.5930300000000001
80.5,13.5,-0.36593000000000003
81.5,13.5,-0.22123
82.5,13.5,-0.13546
83.5,13.5,-0.14515
84.5,13.5,-0.14164000000000002
85.5,13.5,0.33542
86.5,13.5,0.33779000000000003
87.5,13.5,0.58554
88.5,13.5,0.51785
89.5,13.5,0.6298199999999999
90.5,13.5,0.77845
91.5,13.5,0.8313
92.5,13.5,1.16788
93.5,13.5,1.1834799999999999
94.5,13.5,1.0965799999999999
95.5,13.5,1.22209
96.5,13.5,1.21138
97.5,13.5,1.06484
98.5,13.5,0.8871899999999999
99.5,13.5,1.2620799999999999
0.5,14.5,-0.48235
1.5,14.5,-0.39635
2.5,14.5,-0.38815
3.5,14.5,-0.13029000000000002
4.5,14.5,-0.16174000000000002
5.5,14.5,-0.09616
6.5,14.5,0.06031
7.5,14.5,-0.02823
8.5,14.5,-0.03743
9.5,14.5,-0.20444
10.5,14.5,0.12225
11.5,14.5,0.40402
12.5,14.5,0.39742
13.5,14.5,0.62525
14.5,14.5,0.43581000000000003
15.5,14.5,0.68434
16.5,14.5,0.44731000000000004
17.5,14.5,0.51612
18.5,14.5,0.33791
19.5,14.5,0.44381000000000004
20.5,14.5,0.43946999999999997
21.5,14.5,0.73092
22.5,14.5,0.39964
23.5,14.5,0.67473
24.5,14.5,0.50246
25.5,14.5,0.35288
26.5,14.5,0.54885
27.5,14.5,0.7330899999999999
28.5,14.5,0.5646399999999999
29.5,14.5,0.13737
30.5,14.5,-0.09621
31.5,14.5,-0.56808
32.5,14.5,-0.58732
33.5,14.5,-0.76134
34.5,14.5,-1.07054
35.5,14.5,-0.9246
36.5,14.5,-0.8588899999999999
37.5,14.5,-1.05619
38.5,14.5,-0.7422300000000001
39.5,14.5,-0.49143000000000003
40.5,14.5,-0.23392
41.5,14.5,-0.35528000000000004
42.5,14.5,-0.17751
43.5,14.5,-0.6437
44.5,14.5,-0.55805
45.5,14.5,-0.73963
46.5,14.5,-0.74553
47.5,14.5,-0.39309
48.5,14.5,-0.6966600000000001
49.5,14.5,-1.0108
50.5,14.5,-1.28996
51.5,14.5,-1.23241
52.5,14.5,-0.9903
53.5,14.5,-1.14499
54.5,14.5,-1.2713
55.5,14.5,-0.88145
56.5,14.5,-0.98144
57.5,14.5,-1.36845
58.5,14.5,-1.4879200000000001
59.5,14.5,-1.3784299999999998
60.5,14.5,-1.3781700000000001
61.5,14.5,-1.3504399999999999
62.5,14.5,-1.13588
63.5,14.5,-1.3605399999999999
64.5,14.5,-1.17298
65.5,14.5,-1.21638
66.5,14.5,-1.08835
67.5,14.5,-0.63846
68.5,14.5,-0.86895
69.5,14.5,-0.856
70.5,14.5,-0.67514
71.5,14.5,-1.0076200000000002
72.5,14.5,-0.89533
73.5,14.5,-0.98513
74.5,14.5,-1.20505
75.5,14.5,-1.0429
76.5,14.5,-0.81299
77.5,14.5,-0.94519
78.5,14.5,-0.77171
79.5,14.5,-0.75285
80.5,14.5,-0.52598
81.5,14.5,-0.47253999999999996
82.5,14.5,-0.31689
83.5,14.5,-0.13608
84.5,14.5,0.0206
85.5,14.5,0.28878000000000004
86.5,14.5,0.24051
87.5,14.5,0.53784
88.5,14.5,0.70203
89.5,14.5,0.55269
90.5,14.5,0.7709199999999999
91.5,14.5,0.95049
92.5,14.5,1.1479
93.5,14.5,1.08194
94.5,14.5,0.86282
95.5,14.5,0.89564
96.5,14.5,0.7310399999999999
97.5,14.5,0.9473299999999999
98.5,14.5,0.9967
99.5,14.5,0.9335
0.5,15.5,-0.59417
1.5,15.5,-0.683
2.5,15.5,-0.5112300000000001
3.5,15.5,-0.43176000000000003
4.5,15.5,-0.35758
5.5,15.5,-0.15827
6.5,15.5,-0.26587
7.5,15.5,-0.39432
8.5,15.5,-0.21861999999999998
9.5,15.5,-0.33584
10.5,15.5,-0.30043000000000003
11.5,15.5,-0.06942000000000001
12.5,15.5,0.21128000000000002
13.5,15.5,0.19859000000000002
14.5,15.5,0.04843
15.5,15.5,0.27745
16.5,15.5,0.35054
17.5,15.5,0.42541999999999996
18.5,15.5,0.45801000000000003
19.5,15.5,0.41436000000000006
20.5,15.5,0.42383000000000004
21.5,15.5,0.74364
22.5,15.5,0.50138
23.5,15.5,0.3445
24.5,15.5,0.49416000000000004
25.5,15.5,0.44506999999999997
26.5,15.5,0.36301
27.5,15.5,0.31964000000000004
28.5,15.5,0.41653999999999997
29.5,15.5,0.24064000000000002
30.5,15.5,0.00935
31.5,15.5,-0.30541999999999997
32.5,15.5,-0.79074
33.5,15.5,-1.01871
34.5,15.5,-1.07228
35.5,15.5,-1.18398
36.5,15.5,-0.93394
37.5,15.5,-1.07795
38.5,15.5,-0.87513
39.5,15.5,-1.01176
40.5,15.5,-0.7289800000000001
41.5,15.5,-0.72232
42.5,15.5,-0.62853
43.5,15.5,-0.68461
44.5,15.5,-0.70425
45.5,15.5,-0.7901699999999999
46.5,15.5,-1.01057
47.5,15.5,-1.1295899999999999
48.5,15.5,-1.17964
49.5,15.5,-1.42231
50.5,15.5,-1.4409399999999999
51.5,15.5,-1.06891
52.5,15.5,-0.9809100000000001
53.5,15.5,-1.09752
54.5,15.5,-1.11906
55.5,15.5,-1.2541200000000001
56.5,15.5,-1.1145
57.5,15.5,-1.2045
58.5,15.5,-1.45674
59.5,15.5,-1.6912099999999999
60.5,15.5,-1.4687
61.5,15.5,-1.46813
62.5,15.5,-1.0669799999999998
63.5,15.5,-0.95595
64.5,15.5,-1.28999
65.5,15.5,-1.15277
66.5,15.5,-0.75745
67.5,15.5,-0.76549
68.5,15.5,-0.7276199999999999
69.5,15.5,-0.69099
70.5,15.5,-0.50877
71.5,15.5,-0.7882399999999999
72.5,15.5,-1.1104
73.5,15.5,-1.15896
74.5,15.5,-1.16851
75.5,15.5,-1.45191
76.5,15.5,-1.58423
77.5,15.5,-1.27616
78.5,15.5,-1.05385
79.5,15.5,-0.64194
80.5,15.5,-0.56447
81.5,15.5,-0.35691999999999996
82.5,15.5,-0.46008999999999994
83.5,15.5,-0.24284
84.5,15.5,-0.21081
85.5,15.5,0.051019999999999996
86.5,15.5,0.46388
87.5,15.5,0.16885
88.5,15.5,0.24566999999999997
89.5,15.5,0.09561
90.5,15.5,0.45381000000000005
91.5,15.5,0.83657
92.5,15.5,0.7188899999999999
93.5,15.5,0.80072
94.5,15.5,0.98074
95.5,15.5,0.96967
96.5,15.5,0.80879
97.5,15.5,0.95681
98.5,15.5,0.4795
99.5,15.5,0.5859800000000001
0.5,16.5,-0.8095399999999999
1.5,16.5,-0.9850700000000001
2.5,16.5,-0.9798
3.5,16.5,-0.84215
4.5,16.5,-0.63462
5.5,16.5,-0.74792
6.5,16.5,-0.61007
7.5,16.5,-0.67027
8.5,16.5,-0.06299
9.5,16.5,-0.39666999999999997
10.5,16.5,-0.56275
11.5,16.5,-0.54906
12.5,16.5,-0.052539999999999996
13.5,16.5,0.035339999999999996
14.5,16.5,-0.16387000000000002
15.5,16.5,-0.40721999999999997
16.5,16.5,0.12864
17.5,16.5,0.26688
18.5,16.5,0.5099899999999999
19.5,16.5,0.61857
20.5,16.5,0.5703199999999999
21.5,16.5,0.77112
22.5,16.5,0.7104600000000001
23.5,16.5,0.8755
24.5,16.5,0.77952
25.5,16.5,0.6572399999999999
26.5,16.5,0.24515
27.5,16.5,0.22771
28.5,16.5,0.4244
29.5,16.5,0.16821
30.5,16.5,-0.22978
31.5,16.5,-0.49183999999999994
32.5,16.5,-0.67766
33.5,16.5,-0.9901700000000001
34.5,16.5,-0.99772
35.5,16.5,-0.91732
36.5,16.5,-0.97557
37.5,16.5,-1.12303
38.5,16.5,-1.3985100000000001
39.5,16.5,-1.0389
40.5,16.5,-1.1274
41.5,16.5,-0.9797299999999999
42.5,16.5,-0.9800700000000001
43.5,16.5,-1.0182
44.5,16.5,-0.8459399999999999
45.5,16.5,-1.12815
46.5,16.5,-1.2655100000000001
47.5,16.5,-1.29101
48.5,16.5,-1.3857899999999999
49.5,16.5,-1.35571
50.5,16.5,-1.24732
51.5,16.5,-1.18624
52.5,16.5,-1.02667
53.5,16.5,-1.0951
54.5,16.5,-0.89439
55.5,16.5,-0.82519
56.5,16.5,-0.94106
57.5,16.5,-1.1083
58.5,16.5,-1.0936
59.5,16.5,-1.3086799999999998
60.5,16.5,-1.4211
61.5,16.5,-1.24822
62.5,16.5,-1.11948
63.5,16.5,-1.07995
64.5,16.5,-1.13026
65.5,16.5,-0.8539899999999999
66.5,16.5,-0.7521
67.5,16.5,-0.49135
68.5,16.5,-0.61433
69.5,16.5,-0.4557
70.5,16.5,-0.50151
71.5,16.5,-0.58273
72.5,16.5,-1.12776
73.5,16.5,-1.34293
74.5,16.5,-1.39052
75.5,16.5,-1.4392399999999999
76.5,16.5,-1.49201
77.5,16.5,-1.54427
78.5,16.5,-1.29846
79.5,16.5,-1.11086
80.5,16.5,-0.94942
81.5,16.5,-0.6974100000000001
82.5,16.5,-0.67837
83.5,16.5,-0.5718300000000001
84.5,16.5,-0.33660999999999996
85.5,16.5,-0.21011999999999997
86.5,16.5,-0.06591
87.5,16.5,0.01385
88.5,16.5,0.05053
89.5,16.5,0.09504
90.5,16.5,0.42385
91.5,16.5,0.77152
92.5,16.5,0.9224
93.5,16.5,0.79748
94.5,16.5,0.47196000000000005
95.5,16.5,0.73546
96.5,16.5,0.98541
97.5,16.5,0.81701
98.5,16.5,0.93905
99.5,16.5,0.6777
0.5,17.5,-0.90984
1.5,17.5,-1.02055
2.5,17.5,-1.2910700000000002
3.5,17.5,-1.0674700000000001
4.5,17.5,-1.24737
5.5,17.5,-1.09175
6.5,17.5,-1.1475899999999999
7.5,17.5,-0.77428
8.5,17.5,-0.75367
9.5,17.5,-0.70526
10.5,17.5,-0.83704
11.5,17.5,-0.1759
12.5,17.5,-0.21803000000000003
13.5,17.5,-0.09693
14.5,17.5,-0.17059000000000002
15.5,17.5,-0.12619
16.5,17.5,0.00643
17.5,17.5,0.24284
18.5,17.5,0.56099
19.5,17.5,0.40855
20.5,17.5,0.57794
21.5,17.5,0.9858399999999999
22.5,17.5,1.2295399999999999
23.5,17.5,1.01674
24.5,17.5,0.89265
25.5,17.5,0.49218
26.5,17.5,0.34636999999999996
27.5,17.5,0.07587
28.5,17.5,-0.13473
29.5,17.5,-0.0727
30.5,17.5,-0.42172
31.5,17.5,-0.38384
32.5,17.5,-0.5180100000000001
33.5,17.5,-0.8899600000000001
34.5,17.5,-1.30949
35.5,17.5,-1.24345
36.5,17.5,-0.97935
37.5,17.5,-1.08456
38.5,17.5,-1.12901
39.5,17.5,-1.33697
40.5,17.5,-1.27999
41.5,17.5,-1.3435700000000002
42.5,17.5,-1.23593
43.5,17.5,-1.385
44.5,17.5,-1.3028600000000001
45.5,17.5,-1.2961799999999999
46.5,17.5,-1.7401799999999998
47.5,17.5,-1.7725400000000002
48.5,17.5,-1.59204
49.5,17.5,-1.70806
50.5,17.5,-1.4912299999999998
51.5,17.5,-1.36679
52.5,17.5,-1.28849
53.5,17.5,-0.99382
54.5,17.5,-0.9459700000000001
55.5,17.5,-1.36348
56.5,17.5,-1.36138
57.5,17.5,-1.26334
58.5,17.5,-1.19954
59.5,17.5,-1.13316
60.5,17.5,-0.77686
61.5,17.5,-1.05684
62.5,17.5,-0.89031
63.5,17.5,-1.02627
64.5,17.5,-1.1094700000000002
65.5,17.5,-1.02511
66.5,17.5,-0.70711
67.5,17.5,-0.98785
68.5,17.5,-0.84355
69.5,17.5,-0.8508
70.5,17.5,-1.18298
71.5,17.5,-1.2804799999999998
72.5,17.5,-1.6795
73.5,17.5,-1.5971799999999998
74.5,17.5,-1.66365
75.5,17.5,-1.62758
76.5,17.5,-1.5506
77.5,17.5,-1.46066
78.5,17.5,-1.55144
79.5,17.5,-1.63491
80.5,17.5,-1.2985200000000001
81.5,17.5,-1.02573
82.5,17.5,-1.16855
83.5,17.5,-0.7328100000000001
84.5,17.5,-0.37161
85.5,17.5,-0.26921999999999996
86.5,17.5,-0.05041
87.5,17.5,0.05087
88.5,17.5,-0.09054
89.5,17.5,-0.13022999999999998
90.5,17.5,0.27516999999999997
91.5,17.5,0.81506
92.5,17.5,0.7014100000000001
93.5,17.5,0.5542199999999999
94.5,17.5,0.75385
95.5,17.5,0.7812100000000001
96.5,17.5,0.8424
97.5,17.5,0.8024399999999999
98.5,17.5,0.6350899999999999
99.5,17.5,0.7452300000000001
0.5,18.5,-1.39638
1.5,18.5,-1.5085600000000001
2.5,18.5,-1.66589
3.5,18.5,-1.58514
4.5,18.5,-1.47767
5.5,18.5,-1.09641
6.5,18.5,-1.1501700000000001
7.5,18.5,-1.1517700000000002
8.5,18.5,-1.00461
9.5,18.5,-1.05724
10.5,18.5,-0.74931
11.5,18.5,-0.63174
12.5,18.5,-0.6198199999999999
13.5,18.5,-0.58858
14.5,18.5,-0.21536999999999998
15.5,18.5,-0.15585
16.5,18.5,-0.09734
17.5,18.5,-0.00266
18.5,18.5,0.17101
19.5,18.5,0.21936
20.5,18.5,0.6854399999999999
21.5,18.5,0.71604
22.5,18.5,0.40669
23.5,18.5,0.43643999999999994
24.5,18.5,0.56404
25.5,18.5,0.18325999999999998
26.5,18.5,-0.15285
27.5,18.5,-0.5498
28.5,18.5,-0.42546999999999996
29.5,18.5,-0.61763
30.5,18.5,-0.38750999999999997
31.5,18.5,-0.30351
32.5,18.5,-0.6161300000000001
33.5,18.5,-0.7311
34.5,18.5,-1.14931
35.5,18.5,-1.1728100000000001
36.5,18.5,-1.08218
37.5,18.5,-1.44271
38.5,18.5,-1.22633
39.5,18.5,-1.33752
40.5,18.5,-1.40265
41.5,18.5,-1.2817399999999999
42.5,18.5,-1.6092600000000001
43.5,18.5,-1.47848
44.5,18.5,-1.23981
45.5,18.5,-1.36324
46.5,18.5,-1.5843399999999999
47.5,18.5,-1.7226400000000002
48.5,18.5,-1.56285
49.5,18.5,-1.19584
50.5,18.5,-1.48414
51.5,18.5,-1.32677
52.5,18.5,-1.19592
53.5,18.5,-0.7691600000000001
54.5,18.5,-0.79613
55.5,18.5,-1.0736299999999999
56.5,18.5,-1.06226
57.5,18.5,-0.9868299999999999
58.5,18.5,-1.14975
59.5,18.5,-1.0556299999999998
60.5,18.5,-0.81383
61.5,18.5,-0.9969600000000001
62.5,18.5,-1.3149
63.5,18.5,-1.34256
64.5,18.5,-1.43041
65.5,18.5,-1.3277700000000001
66.5,18.5,-1.07545
67.5,18.5,-1.30723
68.5,18.5,-1.08356
69.5,18.5,-1.38402
70.5,18.5,-1.59049
71.5,18.5,-1.5470899999999999
72.5,18.5,-1.68887
73.5,18.5,-1.9756799999999999
74.5,18.5,-1.6724700000000001
75.5,18.5,-1.68815
76.5,18.5,-1.49432
77.5,18.5,-1.3402399999999999
78.5,18.5,-1.3179100000000001
79.5,18.5,-1.05047
80.5,18.5,-1.06098
81.5,18.5,-0.9989299999999999
82.5,18.5,-0.9251799999999999
83.5,18.5,-0.71322
84.5,18.5,-0.32123
85.5,18.5,-0.48926000000000003
86.5,18.5,-0.26306
87.5,18.5,-0.19230999999999998
88.5,18.5,-0.27587
89.5,18.5,0.02371
90.5,18.5,0.25737
91.5,18.5,0.33011
92.5,18.5,0.89715
93.5,18.5,0.98534
94.5,18.5,0.89136
95.5,18.5,1.14903
96.5,18.5,1.24135
97.5,18.5,1.16834
98.5,18.5,1.1512799999999999
99.5,18.5,1.0489700000000002
0.5,19.5,-1.8465099999999999
1.5,19.5,-1.89084
2.5,19.5,-1.6513900000000001
3.5,19.5,-1.60008
4.5,19.5,-1.56456
5.5,19.5,-1.87284
6.5,19.5,-1.6999900000000001
7.5,19.5,-1.3751799999999998
8.5,19.5,-1.15655
9.5,19.5,-1.07838
10.5,19.5,-0.91748
11.5,19.5,-0.87171
12.5,19.5,-1.15772
13.5,19.5,-0.9162100000000001
14.5,19.5,-0.96445
15.5,19.5,-0.40710999999999997
16.5,19.5,0.029710000000000004
17.5,19.5,0.37115
18.5,19.5,0.06855
19.5,19.5,0.30412
20.5,19.5,0.31989
21.5,19.5,0.15062
22.5,19.5,0.53167
23.5,19.5,0.39343
24.5,19.5,0.11788
25.5,19.5,-0.00217
26.5,19.5,-0.34334000000000003
27.5,19.5,-0.25823
28.5,19.5,-0.23609000000000002
29.5,19.5,-0.06129
30.5,19.5,-0.16355999999999998
31.5,19.5,-0.45419
32.5,19.5,-0.4522
33.5,19.5,-0.9391
34.5,19.5,-0.98988
35.5,19.5,-0.9743200000000001
36.5,19.5,-1.02859
37.5,19.5,-1.00134
38.5,19.5,-1.03809
39.5,19.5,-1.09771
40.5,19.5,-1.48145
41.5,19.5,-1.59083
42.5,19.5,-1.57958
43.5,19.5,-1.73997
44.5,19.5,-1.81828
45.5,19.5,-1.8021
